TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"ACEBROFILINA";"19/03/2007";"GEN?RICO";125680159;"01/03/2027";"25351368763200608";"BRONCODILATADORES";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"V?LIDO";"ACEBROFILINA"
"MEDICAMENTO";"ACEBROFILINA";"19/05/2008";"GEN?RICO";154230123;"01/05/2028";"25351120208200770";"BRONCODILATADORES";"03485572000104 - GEOLAB IND?STRIA FARMAC?UTICA S/A";"V?LIDO";"ACEBROFILINA"
"MEDICAMENTO";"ACEBROFILINA";"07/12/2010";;172870109;"01/08/2015";"25351224091201041";"BRONCODILATADORES";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEBROFILINA";"21/03/2011";;178170089;"01/08/2015";"25351652091200961";"BRONCODILATADORES";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"ACEBROFILINA"
"MEDICAMENTO";"ACEBROFILINA";"28/01/2013";"GEN?RICO";155840398;"01/08/2025";"25351525180201119";"BRONCODILATADORES";"05161069000110 - BRAINFARMA IND?STRIA QU?MICA E FARMAC?UTICA S.A";"V?LIDO";"ACEBROFILINA"
"MEDICAMENTO";"ACEBROFILINA";"21/01/2019";"GEN?RICO";105730609;"01/06/2029";"25351849309201889";"BRONCODILATADORES";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"V?LIDO";"ACEBROFILINA"
"MEDICAMENTO";"ACECILICO";"23/09/1987";"SIMILAR";113050036;"01/10/2003";"2500101852285";"ANALGESICOS NAO NARCOTICOS";"53461158000125 - LUMA INDUSTRIA FARMACEUTICA LTDA ";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECILICO";"12/01/2001";"SIMILAR";113050002;"01/10/2002";"2500101849085";"ANALGESICOS NAO NARCOTICOS";"53461158000125 - LUMA INDUSTRIA FARMACEUTICA LTDA ";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENAC";"09/08/1999";"SIMILAR";108580179;"01/08/2009";"250000123779919";"ANTINFLAMATORIOS";"51603488000182 - PRODOTTI LABORAT?RIO FARMAC?UTICO LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"19/06/1998";"SIMILAR";103940455;"01/06/2003";"250000005079844";"ANTINFLAMATORIOS";"61150819000120 - LABORAT?RIO AMERICANO DE FARMACOTERAPIA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"19/06/1998";"SIMILAR";104971130;"01/06/2003";"250000260529761";"ANTINFLAMATORIOS";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"04/05/1999";"SIMILAR";105730265;"01/05/2004";"250000023869711";"ANTINFLAMATORIOS";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"15/12/2000";"SIMILAR";101800258;"01/11/2005";"250000012589372";"ANTINFLAMATORIOS";"56998982000107 - BRISTOL-MYERS SQUIBB FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"15/08/2002";"GEN?RICO";123520100;"01/08/2027";"253510081970284";"ANTINFLAMATORIOS";"73663650000190 - RANBAXY FARMAC?UTICA LTDA";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"12/03/2007";"GEN?RICO";102350841;"01/03/2022";"25351429903200613";"ANTINFLAMATORIOS";"57507378000365 - EMS S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"12/03/2007";"GEN?RICO";105830541;"01/03/2027";"25351429196200665";"ANTINFLAMATORIOS";"45992062000165 - GERMED FARMACEUTICA LTDA";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"12/03/2007";"GEN?RICO";135690419;"01/03/2012";"25351428095200677";"ANTINFLAMATORIOS";"00923140000131 - EMS SIGMA PHARMA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"16/11/2009";"GEN?RICO";118190078;"01/11/2019";"25351615903200804";"ANTINFLAMATORIOS";"92265552000140 - MULTILAB IND?STRIA E COM?RCIO DE PRODUTOS FARMAC?UTICOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACECLOFENACO";"05/12/2011";"GEN?RICO";102351053;"01/12/2026";"25351730441200914";"ANTINFLAMATORIOS";"57507378000365 - EMS S/A";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"12/12/2011";"GEN?RICO";105830742;"01/12/2026";"25351745914200979";"ANTINFLAMATORIOS";"45992062000165 - GERMED FARMACEUTICA LTDA";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"12/12/2011";"GEN?RICO";167730357;"01/12/2026";"25351742066200933";"ANTINFLAMATORIOS";"05044984000126 - LEGRAND PHARMA IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"14/05/2012";"GEN?RICO";126750156;"01/05/2027";"25351548450201179";"ANTINFLAMATORIOS";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"04/11/2013";"GEN?RICO";103920172;"01/11/2028";"25351047703201011";"ANTINFLAMATORIOS";"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECLOFENACO";"27/03/2017";"GEN?RICO";156510064;"01/03/2027";"25351185488201242";"ANTINFLAMATORIOS";"05254971000181 - ZYDUS NIKKHO FARMAC?UTICA LTDA";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACECTIL";"01/02/2001";"SIMILAR";110330008;"01/02/2006";"250000006989682";"ANALGESICOS NAO NARCOTICOS";"42493502000141 - SOCIEDADE FARMACEUTICA HENFER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEDILAT";"10/09/2012";"SIMILAR";125680235;"01/09/2022";"25351011547201171";"BRONCODILATADORES";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEFLOR";"31/07/2017";"SIMILAR";126750290;"01/07/2027";"25351307380201627";"ANTINFLAMATORIOS";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"V?LIDO";"ACECLOFENACO"
"MEDICAMENTO";"ACEMEDROX";"07/06/2001";"SIMILAR";105770005;"01/05/2010";"2599202156374";"PROGESTAGENOS SIMPLES";"47100862000150 - LABORATIL FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEPONATO DE HIDROCORTISONA";"04/06/2001";"SIMILAR";129160044;"01/05/2006";"253510013930183";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"00317372000146 - GALDERMA BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACERATUM";"21/02/2003";"SIMILAR";104400005;"01/06/2025";"2599200340370";"MEDICAMENTOS ATIVOS NA SECRECAO GORDUROSA";"33173097000274 - CELLERA FARMAC?UTICA S.A.";"V?LIDO";"PER?XIDO DE UR?IA"
"MEDICAMENTO";"ACEROGRIP C";"06/02/1997";"SIMILAR";104041922;"01/02/2007";"250000025199632";"MONOVITAMINAS EXCETO VITAMINA K";"61299111000135 - LUPER IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEROL";"23/10/2001";"SIMILAR";100430134;"01/06/2004";"250000157418811";"AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEROLITA";"11/04/2002";"SIMILAR";110220006;"01/03/2007";"253510247610134";"MONOVITAMINAS EXCETO VITAMINA K";"06270144000144 - HENSA-FARMA S.A INDUSTRIA QUIMICA E FARMACEUTICA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEROLUP C";"13/10/2009";"ESPEC?FICO";104042002;"01/12/2013";"25351295915200808";"MONOVITAMINAS EXCETO VITAMINA K";"61299111000135 - LUPER IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEROLUP C";"06/02/2012";;172870459;"01/10/2014";"25351513379201173";"MONOVITAMINAS EXCETO VITAMINA K";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACEROLUP C";"12/11/2012";;155840387;"01/10/2014";"25351542349201259";"MONOVITAMINAS EXCETO VITAMINA K";"05161069000110 - BRAINFARMA IND?STRIA QU?MICA E FARMAC?UTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACERTALIX";"02/09/2019";"NOVO";112780077;"01/09/2029";"25351666271201475";"ANTI-HIPERTENSIVOS";"42374207000176 - LABORAT?RIOS SERVIER DO BRASIL LTDA";"V?LIDO";"INDAPAMIDA +  PERINDOPRIL ARGININA"
"MEDICAMENTO";"ACERTANLO";"30/01/2017";"NOVO";112780075;"01/01/2027";"25351118802201460";"ANTI-HIPERTENSIVOS";"42374207000176 - LABORAT?RIOS SERVIER DO BRASIL LTDA";"V?LIDO";"BESILATO DE ANLODIPINO +  PERINDOPRIL ARGININA"
"MEDICAMENTO";"ACERTIL";"13/01/2014";"NOVO";112780074;"01/01/2029";"25351047692200967";"ANTI-HIPERTENSIVOS";"42374207000176 - LABORAT?RIOS SERVIER DO BRASIL LTDA";"V?LIDO";"PERINDOPRIL ARGININA"
"MEDICAMENTO";"ACESYL";"05/03/2007";"ESPEC?FICO";164000001;"01/03/2027";"25351407134200601";"VITAMINAS E SUPLEMENTOS MINERAIS";"05155425000193 - CASULA & VASCONCELOS IND?STRIA FARMAC?UTICA E COM?RCIO LTDA";"V?LIDO";"CLORIDRATO DE TIAMINA"
"MEDICAMENTO";"ACETAMIL";"29/06/2001";"SIMILAR";102940115;"01/06/2011";"250000197229459";"ANALGESICOS NAO NARCOTICOS";"61541132000115 - NEOLATINA COM?RCIO E IND?STRIA FARMACEUTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETAMOL";"09/08/1999";"SIMILAR";115200017;"01/08/2014";"250000141099517";"ANALGESICOS NAO NARCOTICOS";"55643555000143 - RIOQUIMICA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETAN";"01/11/1996";"SIMILAR";113430031;"01/10/2006";"2500100578887";"ANALGESICOS NAO NARCOTICOS";"19570720000110 - HIPOLABOR FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE ABIRATERONA";"25/06/2018";"GEN?RICO";100431245;"01/06/2028";"25351368629201788";"ANTINEOPLASICO";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"ACETATO DE ABIRATERONA"
"MEDICAMENTO";"ACETATO DE ALFA DL TOCOFEROL";"05/06/2002";"SIMILAR";108170063;"01/06/2007";"250000181679816";"MONOVITAMINAS EXCETO VITAMINA K";"33109356000117 - CASA GRANADO LABORAT?RIOS, FARM?CIAS E DROGARIAS S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CIPROTERONA";"29/01/2001";"SIMILAR";104650316;"01/01/2006";"253510291600009";"PROGESTAGENOS SIMPLES";"29785870000103 - LABORAT?RIO NEO QU?MICA COM?RCIO E IND?STRIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CIPROTERONA";"03/09/2001";"SIMILAR";143170001;"01/09/2006";"253510149400127";"PROGESTAGENOS SIMPLES";"61659546000143 - ALUMINON COMERCIAL IMPORTA??O EXPORTA??O LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CIPROTERONA";"10/08/2015";"GEN?RICO";104971386;"01/08/2025";"25351416397201236";"PROGESTAGENOS SIMPLES";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CIPROTERONA + ETINILESTRADIOL";"30/08/1996";"SIMILAR";106460069;"01/08/2001";"250000277979675";"HORMONIOS SEXUAIS EXCLUSIVE OCITOCICOS";"61282661000141 - LABORAT?RIO QU?MICO FARMAC?UTICO BERGAMO LTDA";"V?LIDO";"ACETATO DE CIPROTERONA"
"MEDICAMENTO";"ACETATO DE CIPROTERONA + ETINILESTRADIOL";"26/10/2015";"GEN?RICO";100470566;"01/10/2020";"25351518128201561";"PRODUTOS ANTI-ACNE";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CIPROTERONA+ETINILESTRADIOL";"03/05/2013";"GEN?RICO";155840400;"01/05/2028";"25351703022201132";"ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS";"05161069000110 - BRAINFARMA IND?STRIA QU?MICA E FARMAC?UTICA S.A";"V?LIDO";"ACETATO DE CIPROTERONA +  ETINILESTRADIOL"
"MEDICAMENTO";"ACETATO DE CIPROTERONA+ETINILESTRADIOL";"08/07/2013";"GEN?RICO";155890004;"01/07/2028";"25351527182201230";"ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS";"04338716000154 - IND?STRIA FARMAC?UTICA MELCON DO BRASIL S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CIPROTERONA+ETINILESTRADIOL";"09/05/2016";"GEN?RICO";177940029;"01/05/2026";"25351056403201375";"ANDROGENOS SIMPLES";"09545589000188 - MABRA FARMACEUTICA LTDA";"V?LIDO";"ACETATO DE CIPROTERONA +  ETINILESTRADIOL"
"MEDICAMENTO";"ACETATO DE CLORMADINONA + ETINILESTRADIOL";"31/01/2022";"GEN?RICO";126750408;"01/01/2032";"25351576153201488";"ANTICONCEPCIONAIS";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"V?LIDO";"ACETATO DE CLORMADINONA +  ETINILESTRADIOL"
"MEDICAMENTO";"ACETATO DE CLORMADINONA + ETINILESTRADIOL";"31/01/2022";"GEN?RICO";167730674;"01/01/2032";"25351578918201414";"ANTICONCEPCIONAIS";"05044984000126 - LEGRAND PHARMA IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"ACETATO DE CLORMADINONA +  ETINILESTRADIOL"
"MEDICAMENTO";"ACETATO DE CLORMADINONA + ETINILESTRADIOL";"21/02/2022";"GEN?RICO";105831005;"01/02/2032";"25351578919201469";"ANTICONCEPCIONAIS";"45992062000165 - GERMED FARMACEUTICA LTDA";"V?LIDO";"ACETATO DE CLORMADINONA +  ETINILESTRADIOL"
"MEDICAMENTO";"ACETATO DE CLORMADINONA+ETINILESTRADIOL";"26/11/2012";"GEN?RICO";113001134;"01/11/2017";"25351812020201091";"ANTICONCEPCIONAIS";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CLORMADINONA+ETINILESTRADIOL";"18/02/2013";"GEN?RICO";101810637;"01/02/2018";"25351789728201024";"ANTICONCEPCIONAIS";"50929710000179 - MEDLEY IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CLORMADINONA+ETINILESTRADIOL";"20/04/2015";;183260041;"01/02/2018";"25351697694201408";"ANTICONCEPCIONAIS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CLOSTEBOL + SULFATO DE NEOMICINA";"20/08/2007";"GEN?RICO";101810534;"01/08/2017";"25351438341200607";"CERATOLITICOS E CERATOPLASTICOS";"50929710000179 - MEDLEY IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CLOSTEBOL + SULFATO DE NEOMICINA";"03/09/2007";"GEN?RICO";101810535;"01/09/2017";"25351438431200690";"CERATOLITICOS E CERATOPLASTICOS";"50929710000179 - MEDLEY IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE CLOSTEBOL + SULFATO DE NEOMICINA";"22/06/2015";"GEN?RICO";183260226;"01/08/2027";"25351096058201558";"CERATOLITICOS E CERATOPLASTICOS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"V?LIDO";"ACETATO DE CLOSTEBOL +  SULFATO DE NEOMICINA"
"MEDICAMENTO";"ACETATO DE CLOSTEBOL + SULFATO DE NEOMICINA";"22/06/2015";"GEN?RICO";183260255;"01/09/2027";"25351679847201423";"CERATOLITICOS E CERATOPLASTICOS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"10/11/2000";"SIMILAR";125740026;"01/11/2005";"250000555739979";"HORMONIOS CORTICOSTEROIDES";"09367723000106 - ORTOTEX PRODUTOS HOSPITALARES E FARMACEUTICOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"26/10/2001";"SIMILAR";102270032;"01/10/2006";"250000209059931";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"05866579000193 - LABORATORIO MADREVITA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"11/07/2005";"GEN?RICO";125680126;"01/07/2025";"25351045969200573";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"V?LIDO";"ACETATO DE DEXAMETASONA"
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"15/05/2006";"GEN?RICO";104971334;"01/05/2026";"25351072733200691";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"V?LIDO";"ACETATO DE DEXAMETASONA"
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"25/06/2007";"GEN?RICO";102350848;"01/06/2027";"25351486639200615";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"57507378000365 - EMS S/A";"V?LIDO";"ACETATO DE DEXAMETASONA"
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"25/06/2007";"GEN?RICO";105830544;"01/06/2027";"25351482857200681";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"45992062000165 - GERMED FARMACEUTICA LTDA";"V?LIDO";"ACETATO DE DEXAMETASONA"
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"25/06/2007";"GEN?RICO";135690424;"01/06/2012";"25351485203200617";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"00923140000131 - EMS SIGMA PHARMA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DEXAMETASONA";"14/03/2016";"GEN?RICO";118190173;"01/03/2026";"25351725563201469";"ANTINFLAMATORIOS";"92265552000140 - MULTILAB IND?STRIA E COM?RCIO DE PRODUTOS FARMAC?UTICOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DEXAMETASONA + VITAMINAS";"25/09/2000";"SIMILAR";105750050;"01/09/2005";"250000544939904";"ANTINFLAMATORIOS ANTIREUMATICOS";"61186136000122 - VALEANT FARMAC?UTICA DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DEXAMETAZONA";"14/08/1996";"SIMILAR";112330014;"01/08/2006";"250000111959461";"GLICOCORTICOIDES SISTEMICOS";"00394429009914 - LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DI-ALFATOCOFEROL/ACIDO ASCORBICO/BETACAROTENO/SELENIO";"16/05/2002";"SIMILAR";124510035;"01/05/2007";"250000453569934";"VITAMINAS E SUPLEMENTOS MINERAIS";"67952606000106 - TOMNUS QU?MICA E FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DL ALFA TOCOFERIL";"30/08/2002";"SIMILAR";137950013;"01/09/2007";"250000114729912";"MONOVITAMINAS EXCETO VITAMINA K";"69970143000122 - DIVINA DISTRIBUIDORA DE VITAMINAS NATURAIS SUNDOWN REXALL DO BR";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE DL ALFA TOCOFERILA";"13/02/1998";"SIMILAR";101750007;"01/02/2003";"250000057169640";"MONOVITAMINAS EXCETO VITAMINA K";"45569555000197 - CATALENT BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE EPTIFIBATIDE";"05/02/1998";"NOVO";100930193;"01/02/2003";"250000351769683";"ANTITROMBOTICO";"33060740000172 - MANTECORP IND?STRIA QU?MICA E FARMAC?UTICA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE GUANABENZO";"02/01/1990";"SIMILAR";100330033;"01/01/2010";"2500102402384";"ANTI-HIPERTENSIVOS SIMPLES";"61230314000175 - LIBBS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE HIDROCORTISONA";"10/09/2001";"SIMILAR";107150155;"01/12/2005";"2500402112474";"ANTI-FLOGISTICO E ANTI-PRURIGINOSO";"44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE HIDROCORTISONA";"17/01/2003";"GEN?RICO";118610123;"01/01/2018";"25351176205200286";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"64088172000141 - ATIVUS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE HIDROCORTISONA";"26/11/2004";"GEN?RICO";118610236;"01/11/2014";"25351164076200445";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"64088172000141 - ATIVUS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE HIDROCORTISONA";"15/05/2006";"GEN?RICO";104971333;"01/05/2026";"25351070308200667";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"V?LIDO";"ACETATO DE HIDROCORTISONA"
"MEDICAMENTO";"ACETATO DE LEUPROLIDE";"14/06/1999";"SIMILAR";111240215;"01/05/2004";"250000335419878";"OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES";"27944313000154 - SERONO PRODUTOS FARMAC?UTICOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEDROXIPROGESTERONA";"03/09/1996";"SIMILAR";100640055;"01/09/2001";"250000098179607";"PROGESTAGENOS SIMPLES";"33039041000140 - DE MAYO INDS QUIMS FTCAS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEDROXIPROGESTERONA";"17/03/1997";"SIMILAR";100430623;"01/02/2002";"250000032819365";"PROGESTAGENOS SIMPLES";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEDROXIPROGESTERONA";"14/10/1997";"SIMILAR";105730243;"01/10/2002";"250000400979658";"PROGESTAGENOS SIMPLES";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEDROXIPROGESTERONA";"19/06/2001";"SIMILAR";104400012;"01/03/2004";"2599200505175";"PROGESTAGENOS SIMPLES";"33173097000274 - CELLERA FARMAC?UTICA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEDROXIPROGESTERONA";"17/08/2001";"SIMILAR";104970001;"01/02/2013";"2500101250182";"PROGESTAGENOS SIMPLES";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEDROXIPROGESTERONA]";"24/09/1999";"SIMILAR";101710087;"01/09/2004";"250000164039979";"PROGESTAGENOS SIMPLES";"03560974000118 - MERCK SHARP & DOHME FARMACEUTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEGESTROL";"06/02/1997";"SIMILAR";120690014;"01/02/2002";"2502500618493";"ANTINEOPLASICO";"94869054000131 - LABORAT?RIOS LIBRA DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEGESTROL";"27/11/2001";"GEN?RICO";121170138;"01/11/2006";"253510296580081";"ANTINEOPLASICO";"71524631000158 - ASTA M?DICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEGESTROL";"24/01/2003";"SIMILAR";122140058;"01/01/2008";"250000131139711";"ANTINEOPLASICO";"55980684000127 - ZODIAC PRODUTOS FARMAC?UTICOS S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE MEGESTROL";"13/12/2004";;150820048;"01/11/2006";"25351191462200418";"ANTINEOPLASICO";"04216501000160 - ASTA M?DICA-ONCOLOGIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE NORETINDRONA + ETINILESTRADIOL";"20/09/2001";"NOVO";102160073;"01/07/2006";"253510270830081";"ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS";"46070868003699 - LABORAT?RIOS PFIZER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE NORETINDRONA + ETINILESTRADIOL/ FUMARATO FERROSO";"27/12/2001";"NOVO";102160077;"01/12/2006";"253510117380180";"ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS";"46070868003699 - LABORAT?RIOS PFIZER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE POTASSIO";"22/03/2002";"SIMILAR";100850027;"01/11/2006";"2599200870276";"ELETROLITOS SIMPLES";"31673254000102 - LABORAT?RIOS B. BRAUN S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE PREDNISOLONA";"26/03/2002";"GEN?RICO";100230247;"01/03/2017";"253510385340141";"GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES";"60412327000100 - ALCON LABORAT?RIOS DO BRASIL LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ACETATO DE PREDNISOLONA";"28/05/2012";"GEN?RICO";154230190;"01/05/2027";"25351735051200998";"GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES";"03485572000104 - GEOLAB IND?STRIA FARMAC?UTICA S/A";"V?LIDO";"ACETATO DE PREDNISOLONA"
"MEDICAMENTO";"ACETATO DE PREDNISOLONA";"21/10/2013";"GEN?RICO";100681091;"01/03/2027";"25351662812201215";"GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"CADUCO/CANCELADO";
